

*******************************************************************************
Ephemeris / WWW_USER Thu May  4 13:40:10 2023 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Kepler (spacecraft) (-227)      {source: KEPLER_FINAL_56_traj}
Center body name: Sun (10)                        {source: DE441}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2009-Mar-07 04:56:42.5760 TDB
Stop  time      : A.D. 2018-Jan-01 00:00:00.0000 TDB
Step-size       : 4320 minutes
*******************************************************************************
Center geodetic : 0.0, 0.0, 0.0                   {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.0, 0.0, 0.0                   {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 696000.0, 696000.0, 696000.0 km {Equator_a, b, pole_c}
Output units    : KM-S
Calendar mode   : Mixed Julian/Gregorian
Output type     : GEOMETRIC cartesian states
Output format   : 1 (position only)
Reference frame : Ecliptic of J2000.0
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,
**************************************************************************************************************************
$$SOE
2455143.706048334, A.D. 2009-Nov-08 04:56:42.5760,  1.139355860678735E+08,  9.321749810282956E+07, -1.035263553656053E+06,
2455146.706048334, A.D. 2009-Nov-11 04:56:42.5760,  1.086382832948450E+08,  9.905411682816444E+07, -1.058542027027339E+06,
2455149.706048334, A.D. 2009-Nov-14 04:56:42.5760,  1.030361970390301E+08,  1.046129489586261E+08, -1.078844783473164E+06,
2455152.706048334, A.D. 2009-Nov-17 04:56:42.5760,  9.714395779777279E+07,  1.098773066900300E+08, -1.096103166959584E+06,
2455155.706048334, A.D. 2009-Nov-20 04:56:42.5760,  9.097718966244069E+07,  1.148312819428388E+08, -1.110257686315075E+06,
2455158.706048334, A.D. 2009-Nov-23 04:56:42.5760,  8.455246830570042E+07,  1.194598143855857E+08, -1.121257969005495E+06,
2455161.706048334, A.D. 2009-Nov-26 04:56:42.5760,  7.788727294602531E+07,  1.237487563016095E+08, -1.129062691991515E+06,
2455164.706048334, A.D. 2009-Nov-29 04:56:42.5760,  7.099993373109561E+07,  1.276849356603273E+08, -1.133640261967920E+06,
2455167.706048334, A.D. 2009-Dec-02 04:56:42.5760,  6.390955584879245E+07,  1.312562233065809E+08, -1.134968619558908E+06,
2455170.706048334, A.D. 2009-Dec-05 04:56:42.5760,  5.663602319140600E+07,  1.344515504533539E+08, -1.133036629897930E+06,
2455173.706048334, A.D. 2009-Dec-08 04:56:42.5760,  4.919983140150019E+07,  1.372610171938392E+08, -1.127843737544276E+06,
2455176.706048334, A.D. 2009-Dec-11 04:56:42.5760,  4.162208198456951E+07,  1.396758991711073E+08, -1.119398990477748E+06,
2455179.706048334, A.D. 2009-Dec-14 04:56:42.5760,  3.392439001434032E+07,  1.416886976791714E+08, -1.107721617437147E+06,
2455182.706048334, A.D. 2009-Dec-17 04:56:42.5760,  2.612880508589393E+07,  1.432931744763994E+08, -1.092841318006337E+06,
2455185.706048334, A.D. 2009-Dec-20 04:56:42.5760,  1.825772969923322E+07,  1.444843810310806E+08, -1.074798197116934E+06,
2455188.706048334, A.D. 2009-Dec-23 04:56:42.5760,  1.033383469809638E+07,  1.452586807116390E+08, -1.053642685739517E+06,
2455191.706048334, A.D. 2009-Dec-26 04:56:42.5760,  2.379974464128441E+06,  1.456137660485542E+08, -1.029435018645152E+06,
2455194.706048334, A.D. 2009-Dec-29 04:56:42.5760, -5.580900413274709E+06,  1.455486677613482E+08, -1.002245037812755E+06,
2455197.706048334, A.D. 2010-Jan-01 04:56:42.5760, -1.352580621923388E+07,  1.450637601618575E+08, -9.721483079238832E+05,
2455200.706048334, A.D. 2010-Jan-04 04:56:42.5760, -2.143191100452616E+07,  1.441607504223421E+08, -9.392399409743547E+05,
2455203.706048334, A.D. 2010-Jan-07 04:56:42.5760, -2.927647474551368E+07,  1.428426763887059E+08, -9.036161754537076E+05,
2455206.706048334, A.D. 2010-Jan-10 04:56:42.5760, -3.703703223461391E+07,  1.411138865232400E+08, -8.653827008411661E+05,
2455209.706048334, A.D. 2010-Jan-13 04:56:42.5760, -4.469145189140751E+07,  1.389800168040151E+08, -8.246533909194544E+05,
2455212.706048334, A.D. 2010-Jan-16 04:56:42.5760, -5.221801714350123E+07,  1.364479622471697E+08, -7.815496236491948E+05,
2455215.706048334, A.D. 2010-Jan-19 04:56:42.5760, -5.959550386144627E+07,  1.335258411290315E+08, -7.362002791566849E+05,
2455218.706048334, A.D. 2010-Jan-22 04:56:42.5760, -6.680325534593694E+07,  1.302229552726487E+08, -6.887404872635901E+05,
2455221.706048334, A.D. 2010-Jan-25 04:56:42.5760, -7.382125243396856E+07,  1.265497440580114E+08, -6.393113469292372E+05,
2455224.706048334, A.D. 2010-Jan-28 04:56:42.5760, -8.063018045044757E+07,  1.225177349927194E+08, -5.880591918012351E+05,
2455227.706048334, A.D. 2010-Jan-31 04:56:42.5760, -8.721149080686709E+07,  1.181394892856436E+08, -5.351352259634659E+05,
2455230.706048334, A.D. 2010-Feb-03 04:56:42.5760, -9.354744846070349E+07,  1.134285516140953E+08, -4.806948341439143E+05,
2455233.706048334, A.D. 2010-Feb-06 04:56:42.5760, -9.962122250066951E+07,  1.083993587156800E+08, -4.248969706680030E+05,
2455236.706048334, A.D. 2010-Feb-09 04:56:42.5760, -1.054168748608778E+08,  1.030672211910894E+08, -3.679035861817896E+05,
2455239.706048334, A.D. 2010-Feb-12 04:56:42.5760, -1.109194405735956E+08,  9.744822738679175E+07, -3.098794513044804E+05,
2455242.706048334, A.D. 2010-Feb-15 04:56:42.5760, -1.161149543632952E+08,  9.155918348092400E+07, -2.509902746385746E+05,
2455245.706048334, A.D. 2010-Feb-18 04:56:42.5760, -1.209904814294679E+08,  8.541754465389201E+07, -1.914034289145358E+05,
2455248.706048334, A.D. 2010-Feb-21 04:56:42.5760, -1.255341423903325E+08,  7.904134525044586E+07, -1.312871807484999E+05,
2455251.706048334, A.D. 2010-Feb-24 04:56:42.5760, -1.297351345726722E+08,  7.244912977387270E+07, -7.080893872571737E+04,
2455254.706048334, A.D. 2010-Feb-27 04:56:42.5760, -1.335837452199489E+08,  6.565988213300761E+07, -1.013563850018010E+04,
2455257.706048334, A.D. 2010-Mar-02 04:56:42.5760, -1.370712884391604E+08,  5.869321085847726E+07,  5.057024032068998E+04,
2455260.706048334, A.D. 2010-Mar-05 04:56:42.5760, -1.401904265829042E+08,  5.156827191098256E+07,  1.111379609364383E+05,
2455263.706048334, A.D. 2010-Mar-08 04:56:42.5760, -1.429346735168056E+08,  4.430520778493862E+07,  1.714077318182476E+05,
2455266.706048334, A.D. 2010-Mar-11 04:56:42.5760, -1.452987382441396E+08,  3.692408363618661E+07,  2.312205442647096E+05,
2455269.706048334, A.D. 2010-Mar-14 04:56:42.5760, -1.472784277318546E+08,  2.944507195482526E+07,  2.904194959335588E+05,
2455272.706048334, A.D. 2010-Mar-17 04:56:42.5760, -1.488706354875679E+08,  2.188839093433794E+07,  3.488518106719544E+05,
2455275.706048334, A.D. 2010-Mar-20 04:56:42.5760, -1.500733278776069E+08,  1.427424570459912E+07,  4.063680510925157E+05,
2455278.706048334, A.D. 2010-Mar-23 04:56:42.5760, -1.508855266221294E+08,  6.622771423773027E+06,  4.628223945460594E+05,
2455281.706048334, A.D. 2010-Mar-26 04:56:42.5760, -1.513072890850564E+08, -1.046021346688894E+06,  5.180740347018672E+05,
2455284.706048334, A.D. 2010-Mar-29 04:56:42.5760, -1.513396846478481E+08, -8.712297443209488E+06,  5.719867014923305E+05,
2455287.706048334, A.D. 2010-Apr-01 04:56:42.5760, -1.509848024652900E+08, -1.635635235198396E+07,  6.244347280797223E+05,
2455290.706048334, A.D. 2010-Apr-04 04:56:42.5760, -1.502456013998794E+08, -2.395903609374723E+07,  6.752817764441036E+05,
2455293.706048334, A.D. 2010-Apr-07 04:56:42.5760, -1.491260582430028E+08, -3.150122695054628E+07,  7.244135058254637E+05,
2455296.706048334, A.D. 2010-Apr-10 04:56:42.5760, -1.476310256260639E+08, -3.896425357074591E+07,  7.717148790476974E+05,
2455299.706048334, A.D. 2010-Apr-13 04:56:42.5760, -1.457662274798445E+08, -4.632983715276390E+07,  8.170768844995759E+05,
2455302.706048334, A.D. 2010-Apr-16 04:56:42.5760, -1.435382269133798E+08, -5.358012658965565E+07,  8.603969146962240E+05,
2455305.706048334, A.D. 2010-Apr-19 04:56:42.5760, -1.409543934636678E+08, -6.069773123627900E+07,  9.015776432661787E+05,
2455308.706048334, A.D. 2010-Apr-22 04:56:42.5760, -1.380228694928578E+08, -6.766575074057461E+07,  9.405277787809409E+05,
