

*******************************************************************************
Ephemeris / WWW_USER Thu May  4 09:42:01 2023 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Voyager 2 (spacecraft) (-32)    {source: Voyager_2_ST+refit2022_m}
Center body name: Sun (10)                        {source: Voyager_2_ST+refit2022_m}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 1977-Aug-20 15:32:32.1830 TDB
Stop  time      : A.D. 2018-Jan-01 00:00:00.0000 TDB
Step-size       : 4320 minutes
*******************************************************************************
Center geodetic : 0.0, 0.0, 0.0                   {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.0, 0.0, 0.0                   {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 696000.0, 696000.0, 696000.0 km {Equator_a, b, pole_c}
Output units    : KM-S
Calendar mode   : Mixed Julian/Gregorian
Output type     : GEOMETRIC cartesian states
Output format   : 1 (position only)
Reference frame : Ecliptic of J2000.0
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,
**************************************************************************************************************************
$$SOE
2443565.147594711, A.D. 1978-Feb-25 15:32:32.1830, -1.632207574578381E+07,  3.596108822063850E+08,  2.497509213120620E+07,
2443568.147594711, A.D. 1978-Feb-28 15:32:32.1830, -2.069738878552267E+07,  3.632986539505301E+08,  2.504184104691495E+07,
2443571.147594711, A.D. 1978-Mar-03 15:32:32.1830, -2.506891211669698E+07,  3.669197052048817E+08,  2.510398525915179E+07,
2443574.147594711, A.D. 1978-Mar-06 15:32:32.1830, -2.943598640651383E+07,  3.704754793729414E+08,  2.516165748190615E+07,
2443577.147594711, A.D. 1978-Mar-09 15:32:32.1830, -3.379799552308008E+07,  3.739673748272969E+08,  2.521498525820075E+07,
2443580.147594711, A.D. 1978-Mar-12 15:32:32.1830, -3.815436359758589E+07,  3.773967465160226E+08,  2.526409120388746E+07,
2443583.147594711, A.D. 1978-Mar-15 15:32:32.1830, -4.250455230255453E+07,  3.807649075412126E+08,  2.530909324007878E+07,
2443586.147594711, A.D. 1978-Mar-18 15:32:32.1830, -4.684805834537441E+07,  3.840731307075803E+08,  2.535010481625077E+07,
2443589.147594711, A.D. 1978-Mar-21 15:32:32.1830, -5.118441117498738E+07,  3.873226500233094E+08,  2.538723512457764E+07,
2443592.147594711, A.D. 1978-Mar-24 15:32:32.1830, -5.551317088073752E+07,  3.905146621265557E+08,  2.542058930337426E+07,
2443595.147594711, A.D. 1978-Mar-27 15:32:32.1830, -5.983392624271841E+07,  3.936503276276239E+08,  2.545026862690893E+07,
2443598.147594711, A.D. 1978-Mar-30 15:32:32.1830, -6.414629289870824E+07,  3.967307723838101E+08,  2.547637068143800E+07,
2443601.147594711, A.D. 1978-Apr-02 15:32:32.1830, -6.844991161693814E+07,  3.997570887307244E+08,  2.549898952989194E+07,
2443604.147594711, A.D. 1978-Apr-05 15:32:32.1830, -7.274444667750660E+07,  4.027303366823918E+08,  2.551821586791205E+07,
2443607.147594711, A.D. 1978-Apr-08 15:32:32.1830, -7.702958436535914E+07,  4.056515450990657E+08,  2.553413717265168E+07,
2443610.147594711, A.D. 1978-Apr-11 15:32:32.1830, -8.130503157116836E+07,  4.085217128183780E+08,  2.554683784476113E+07,
2443613.147594711, A.D. 1978-Apr-14 15:32:32.1830, -8.557051449241380E+07,  4.113418097457949E+08,  2.555639934374881E+07,
2443616.147594711, A.D. 1978-Apr-17 15:32:32.1830, -8.982577742660409E+07,  4.141127779038118E+08,  2.556290031666878E+07,
