

*******************************************************************************
Ephemeris / WWW_USER Thu May  4 19:18:36 2023 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Spitzer Space Telescope (-79)   {source: SPITZER_merge_2003-2120}
Center body name: Sun (10)                        {source: SPITZER_merge_2003-2120}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2003-Aug-25 06:26:43.1830 TDB
Stop  time      : A.D. 2023-Jan-01 00:00:00.0000 TDB
Step-size       : 4320 minutes
*******************************************************************************
Center geodetic : 0.0, 0.0, 0.0                   {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.0, 0.0, 0.0                   {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 696000.0, 696000.0, 696000.0 km {Equator_a, b, pole_c}
Output units    : KM-S
Calendar mode   : Mixed Julian/Gregorian
Output type     : GEOMETRIC cartesian states
Output format   : 1 (position only)
Reference frame : Ecliptic of J2000.0
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,
**************************************************************************************************************************
$$SOE
2453215.768555359, A.D. 2004-Jul-29 06:26:43.1830,  8.214638277888344E+07, -1.288996222822102E+08, -7.384228381981999E+05,
2453218.768555359, A.D. 2004-Aug-01 06:26:43.1830,  8.847394798533262E+07, -1.247002962990597E+08, -5.914023991894871E+05,
2453221.768555359, A.D. 2004-Aug-04 06:26:43.1830,  9.458106276142758E+07, -1.201897983522339E+08, -4.428928055372238E+05,
2453224.768555359, A.D. 2004-Aug-07 06:26:43.1830,  1.004526717167920E+08, -1.153796336433821E+08, -2.932692279924229E+05,
2453227.768555359, A.D. 2004-Aug-10 06:26:43.1830,  1.060743222549921E+08, -1.102820016538166E+08, -1.429087863545045E+05,
2453230.768555359, A.D. 2004-Aug-13 06:26:43.1830,  1.114321831948623E+08, -1.049097771320201E+08,  7.810321425534785E+03,
2453233.768555359, A.D. 2004-Aug-16 06:26:43.1830,  1.165130740030324E+08, -9.927647898720987E+07,  1.585098489761949E+05,
2453236.768555359, A.D. 2004-Aug-19 06:26:43.1830,  1.213044925495454E+08, -9.339623872845520E+07,  3.088122916247994E+05,
2453239.768555359, A.D. 2004-Aug-22 06:26:43.1830,  1.257946428441688E+08, -8.728376842663686E+07,  4.583416163622364E+05,
2453242.768555359, A.D. 2004-Aug-25 06:26:43.1830,  1.299724599847318E+08, -8.095432684458292E+07,  6.067241486018486E+05,
2453245.768555359, A.D. 2004-Aug-28 06:26:43.1830,  1.338276350253803E+08, -7.442368532484975E+07,  7.535892354465164E+05,
2453248.768555359, A.D. 2004-Aug-31 06:26:43.1830,  1.373506354571148E+08, -6.770809123255546E+07,  8.985705594452508E+05,
2453251.768555359, A.D. 2004-Sep-03 06:26:43.1830,  1.405327171491682E+08, -6.082427522665817E+07,  1.041311066334173E+06,
2453254.768555359, A.D. 2004-Sep-06 06:26:43.1830,  1.433659863987216E+08, -5.378924171929239E+07,  1.181444950608347E+06,
2453257.768555359, A.D. 2004-Sep-09 06:26:43.1830,  1.458433481398707E+08, -4.662048864765436E+07,  1.318628299516935E+06,
2453260.768555359, A.D. 2004-Sep-12 06:26:43.1830,  1.479585715718964E+08, -3.933579841611690E+07,  1.452518792622576E+06,
2453263.768555359, A.D. 2004-Sep-15 06:26:43.1830,  1.497062930166176E+08, -3.195323956662210E+07,  1.582782375367496E+06,
2453266.768555359, A.D. 2004-Sep-18 06:26:43.1830,  1.510820273577878E+08, -2.449112676104872E+07,  1.709095083912278E+06,
2453269.768555359, A.D. 2004-Sep-21 06:26:43.1830,  1.520821811342434E+08, -1.696798214651603E+07,  1.831139067783389E+06,
2453272.768555359, A.D. 2004-Sep-24 06:26:43.1830,  1.527040609537797E+08, -9.402492022907788E+06,  1.948608106292204E+06,
2453275.768555359, A.D. 2004-Sep-27 06:26:43.1830,  1.529458830578337E+08, -1.813466238064069E+06,  2.061206932976517E+06,
2453278.768555359, A.D. 2004-Sep-30 06:26:43.1830,  1.528067776438627E+08,  5.780204171153516E+06,  2.168651853600504E+06,
2453281.768555359, A.D. 2004-Oct-03 06:26:43.1830,  1.522868207144561E+08,  1.335952125135943E+07,  2.270680874638204E+06,
2453284.768555359, A.D. 2004-Oct-06 06:26:43.1830,  1.513869345228668E+08,  2.090569758635157E+07,  2.367017293426773E+06,
2453287.768555359, A.D. 2004-Oct-09 06:26:43.1830,  1.501090382739681E+08,  2.839978562365466E+07,  2.457423228777245E+06,
2453290.768555359, A.D. 2004-Oct-12 06:26:43.1830,  1.484559498462027E+08,  3.582299800322109E+07,  2.541667300011229E+06,
2453293.768555359, A.D. 2004-Oct-15 06:26:43.1830,  1.464314072651198E+08,  4.315668199669021E+07,  2.619532518472560E+06,
2453296.768555359, A.D. 2004-Oct-18 06:26:43.1830,  1.440400626388051E+08,  5.038236202537489E+07,  2.690818247383758E+06,
2453299.768555359, A.D. 2004-Oct-21 06:26:43.1830,  1.412874774786445E+08,  5.748178547465670E+07,  2.755337311389811E+06,
2453302.768555359, A.D. 2004-Oct-24 06:26:43.1830,  1.381801126309728E+08,  6.443696429422274E+07,  2.812921652740255E+06,
2453305.768555359, A.D. 2004-Oct-27 06:26:43.1830,  1.347253184536850E+08,  7.123022042633095E+07,  2.863418209376525E+06,
2453308.768555359, A.D. 2004-Oct-30 06:26:43.1830,  1.309313216689490E+08,  7.784422832336296E+07,  2.906691137048706E+06,
2453311.768555359, A.D. 2004-Nov-02 06:26:43.1830,  1.268072357771621E+08,  8.426203441716689E+07,  2.942612921530869E+06,
2453314.768555359, A.D. 2004-Nov-05 06:26:43.1830,  1.223629460246134E+08,  9.046719866241831E+07,  2.971102629198089E+06,
2453317.768555359, A.D. 2004-Nov-08 06:26:43.1830,  1.176092362452302E+08,  9.644368538090982E+07,  2.992066743419975E+06,
