

*******************************************************************************
Ephemeris / WWW_USER Thu May  4 19:13:26 2023 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: DSCOVR (spacecraft) (-78)       {source: DSCOVR_merged}
Center body name: Sun (10)                        {source: DE441}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2015-Feb-11 23:45:07.1851 TDB
Stop  time      : A.D. 2023-Jan-01 00:00:00.0000 TDB
Step-size       : 4320 minutes
*******************************************************************************
Center geodetic : 0.0, 0.0, 0.0                   {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.0, 0.0, 0.0                   {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 696000.0, 696000.0, 696000.0 km {Equator_a, b, pole_c}
Output units    : KM-S
Calendar mode   : Mixed Julian/Gregorian
Output type     : GEOMETRIC cartesian states
Output format   : 1 (position only)
Reference frame : Ecliptic of J2000.0
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,
**************************************************************************************************************************
$$SOE
2457344.489666494, A.D. 2015-Nov-17 23:45:07.1851,  8.376298822434741E+07,  1.202015553650257E+08,  1.569353082017526E+05,
2457347.489666494, A.D. 2015-Nov-20 23:45:07.1851,  7.727568338414662E+07,  1.243652889106979E+08,  1.521778750846982E+05,
2457350.489666494, A.D. 2015-Nov-23 23:45:07.1851,  7.057685641733435E+07,  1.281870852906232E+08,  1.454334947323278E+05,
2457353.489666494, A.D. 2015-Nov-26 23:45:07.1851,  6.368439121940200E+07,  1.316560958626459E+08,  1.367719365352318E+05,
2457356.489666494, A.D. 2015-Nov-29 23:45:07.1851,  5.661673278358193E+07,  1.347623795225345E+08,  1.262926757495478E+05,
2457359.489666494, A.D. 2015-Dec-02 23:45:07.1851,  4.939284025833277E+07,  1.374969284528455E+08,  1.141305602468103E+05,
2457362.489666494, A.D. 2015-Dec-05 23:45:07.1851,  4.203213183337303E+07,  1.398517127893265E+08,  1.004356311232150E+05,
2457365.489666494, A.D. 2015-Dec-08 23:45:07.1851,  3.455446466309202E+07,  1.418197247564879E+08,  8.539072739300132E+04,
2457368.489666494, A.D. 2015-Dec-11 23:45:07.1851,  2.698009940277504E+07,  1.433950154414193E+08,  6.919196469239146E+04,
2457371.489666494, A.D. 2015-Dec-14 23:45:07.1851,  1.932967693539041E+07,  1.445726716657965E+08,  5.205206852453947E+04,
2457374.489666494, A.D. 2015-Dec-17 23:45:07.1851,  1.162411845381030E+07,  1.453488025894470E+08,  3.420130006770045E+04,
2457377.489666494, A.D. 2015-Dec-20 23:45:07.1851,  3.884560250590586E+06,  1.457206271394530E+08,  1.586946517498791E+04,
2457380.489666494, A.D. 2015-Dec-23 23:45:07.1851, -3.867685213244230E+06,  1.456865260572579E+08, -2.714443237520754E+03,
2457383.489666494, A.D. 2015-Dec-26 23:45:07.1851, -1.161114151047277E+07,  1.452460427537457E+08, -2.130965614143759E+04,
2457386.489666494, A.D. 2015-Dec-29 23:45:07.1851, -1.932427308284971E+07,  1.443998732974486E+08, -3.969091849750280E+04,
2457389.489666494, A.D. 2016-Jan-01 23:45:07.1851, -2.698556845031654E+07,  1.431498660030525E+08, -5.764905723825842E+04,
2457392.489666494, A.D. 2016-Jan-04 23:45:07.1851, -3.457356975740390E+07,  1.414990560545490E+08, -7.498361697635800E+04,
2457395.489666494, A.D. 2016-Jan-07 23:45:07.1851, -4.206700776583747E+07,  1.394516653441544E+08, -9.149122847198695E+04,
