

*******************************************************************************
Ephemeris / WWW_USER Thu May  4 19:24:09 2023 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Wind (spacecraft) (-8)          {source: Wind_merged}
Center body name: Sun (10)                        {source: DE441}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2019-Oct-08 00:01:09.1824 TDB
Stop  time      : A.D. 2023-Jan-01 00:00:00.0000 TDB
Step-size       : 4320 minutes
*******************************************************************************
Center geodetic : 0.0, 0.0, 0.0                   {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.0, 0.0, 0.0                   {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 696000.0, 696000.0, 696000.0 km {Equator_a, b, pole_c}
Output units    : KM-S
Calendar mode   : Mixed Julian/Gregorian
Output type     : GEOMETRIC cartesian states
Output format   : 1 (position only)
Reference frame : Ecliptic of J2000.0
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,
**************************************************************************************************************************
$$SOE
2459100.500800722, A.D. 2020-Sep-08 00:01:09.1824,  1.445466764334502E+08, -3.677574136326216E+07,  6.013572456819005E+04,
2459103.500800722, A.D. 2020-Sep-11 00:01:09.1824,  1.461470053800472E+08, -2.932232127715015E+07,  5.403982121355832E+04,
2459106.500800722, A.D. 2020-Sep-14 00:01:09.1824,  1.473625387556034E+08, -2.179521007818677E+07,  4.747559366874956E+04,
2459109.500800722, A.D. 2020-Sep-17 00:01:09.1824,  1.481895820994286E+08, -1.421446724290145E+07,  3.842259199088160E+04,
2459112.500800722, A.D. 2020-Sep-20 00:01:09.1824,  1.486253752855943E+08, -6.600158820445860E+06,  3.073430000972748E+04,
2459115.500800722, A.D. 2020-Sep-23 00:01:09.1824,  1.486683027316876E+08,  1.027351455014590E+06,  2.275999200986675E+04,
2459118.500800722, A.D. 2020-Sep-26 00:01:09.1824,  1.483178238127799E+08,  8.647683660359815E+06,  1.456569965351280E+04,
2459121.500800722, A.D. 2020-Sep-29 00:01:09.1824,  1.475745047610921E+08,  1.624042977393568E+07,  6.223550681002438E+03,
2459124.500800722, A.D. 2020-Oct-02 00:01:09.1824,  1.464400084900739E+08,  2.378522499512917E+07, -2.188652859715745E+03,
2459127.500800722, A.D. 2020-Oct-05 00:01:09.1824,  1.449170777254513E+08,  3.126182040110827E+07, -1.058777426531911E+04,
2459130.500800722, A.D. 2020-Oct-08 00:01:09.1824,  1.430095375339485E+08,  3.865016039862971E+07, -1.888509398415498E+04,
2459133.500800722, A.D. 2020-Oct-11 00:01:09.1824,  1.407222984556302E+08,  4.593045271302799E+07, -2.698703433057852E+04,
2459136.500800722, A.D. 2020-Oct-14 00:01:09.1824,  1.380613546968716E+08,  5.308324019193837E+07, -3.479022873402387E+04,
2459139.500800722, A.D. 2020-Oct-17 00:01:09.1824,  1.350337547876741E+08,  6.008944122929020E+07, -4.218311522053555E+04,
2459142.500800722, A.D. 2020-Oct-20 00:01:09.1824,  1.316474993284496E+08,  6.693042122398913E+07, -4.905388768585026E+04,
2459145.500800722, A.D. 2020-Oct-23 00:01:09.1824,  1.279114953753213E+08,  7.358810453918131E+07, -5.529457103148103E+04,
2459148.500800722, A.D. 2020-Oct-26 00:01:09.1824,  1.238355576972029E+08,  8.004501654206231E+07, -6.079039969499782E+04,
2459151.500800722, A.D. 2020-Oct-29 00:01:09.1824,  1.194303328409843E+08,  8.628429584971540E+07, -6.542732611903921E+04,
2459154.500800722, A.D. 2020-Nov-01 00:01:09.1824,  1.147072015143178E+08,  9.228970292805077E+07, -6.910366955678910E+04,
2459157.500800722, A.D. 2020-Nov-04 00:01:09.1824,  1.096781939113969E+08,  9.804561886796078E+07, -7.173393342314661E+04,
2459160.500800722, A.D. 2020-Nov-07 00:01:09.1824,  1.043559296997018E+08,  1.035370261721193E+08, -7.325657131294161E+04,
2459163.500800722, A.D. 2020-Nov-10 00:01:09.1824,  9.875362523775238E+07,  1.087494655698155E+08, -7.364448411571980E+04,
2459166.500800722, A.D. 2020-Nov-13 00:01:09.1824,  9.288527772978309E+07,  1.136689471135119E+08, -7.294139720489830E+04,
2459169.500800722, A.D. 2020-Nov-16 00:01:09.1824,  8.676501659369124E+07,  1.182822562075649E+08, -7.109846143842489E+04,
2459172.500800722, A.D. 2020-Nov-19 00:01:09.1824,  8.040791478879376E+07,  1.225765333370813E+08, -6.814664643497020E+04,
2459175.500800722, A.D. 2020-Nov-22 00:01:09.1824,  7.382971575784014E+07,  1.265394045359944E+08, -6.419774250869453E+04,
2459178.500800722, A.D. 2020-Nov-25 00:01:09.1824,  6.704684758495522E+07,  1.301591116168880E+08, -5.933526119830459E+04,
2459181.500800722, A.D. 2020-Nov-28 00:01:09.1824,  6.007652349662928E+07,  1.334246245070759E+08, -5.366550481644273E+04,
2459184.500800722, A.D. 2020-Dec-01 00:01:09.1824,  5.293673286751153E+07,  1.363257027798399E+08, -4.730042049490660E+04,
2459187.500800722, A.D. 2020-Dec-04 00:01:09.1824,  4.564620892198177E+07,  1.388529703127171E+08, -4.035738507574052E+04,
2459190.500800722, A.D. 2020-Dec-07 00:01:09.1824,  3.822437397993235E+07,  1.409979969891033E+08, -3.295445640229434E+04,
2459193.500800722, A.D. 2020-Dec-10 00:01:09.1824,  3.069126635976860E+07,  1.427533805297396E+08, -2.520411126150936E+04,
2459196.500800722, A.D. 2020-Dec-13 00:01:09.1824,  2.306745936739377E+07,  1.441128292888353E+08, -1.721402617035061E+04,
2459199.500800722, A.D. 2020-Dec-16 00:01:09.1824,  1.537398202123075E+07,  1.450712409176547E+08, -9.083800779387355E+03,
2459202.500800722, A.D. 2020-Dec-19 00:01:09.1824,  7.632264417319983E+06,  1.456247365100835E+08, -9.106602827757597E+02,
2459205.500800722, A.D. 2020-Dec-22 00:01:09.1824, -1.359417355561138E+05,  1.457706369678185E+08,  7.215336456619203E+03,
