

*******************************************************************************
Ephemeris / WWW_USER Thu May  4 19:54:37 2023 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Neptune (899)                   {source: nep102_merged}
Center body name: Sun (10)                        {source: DE441}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 1963-Jan-01 00:00:00.0000 TDB
Stop  time      : A.D. 2023-Jan-01 00:00:00.0000 TDB
Step-size       : 4320 minutes
*******************************************************************************
Center geodetic : 0.0, 0.0, 0.0                   {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.0, 0.0, 0.0                   {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 696000.0, 696000.0, 696000.0 km {Equator_a, b, pole_c}
Output units    : KM-S
Calendar mode   : Mixed Julian/Gregorian
Output type     : GEOMETRIC cartesian states
Output format   : 1 (position only)
Reference frame : Ecliptic of J2000.0
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,
**************************************************************************************************************************
$$SOE
2438288.500000000, A.D. 1963-Sep-16 00:00:00.0000, -3.172775929916449E+09, -3.239401224187530E+09,  1.397927596904382E+08,
2438291.500000000, A.D. 1963-Sep-19 00:00:00.0000, -3.171778426757669E+09, -3.240374903107301E+09,  1.397898670882920E+08,
2438294.500000000, A.D. 1963-Sep-22 00:00:00.0000, -3.170780636195799E+09, -3.241348225360270E+09,  1.397870086399050E+08,
2438297.500000000, A.D. 1963-Sep-25 00:00:00.0000, -3.169782571127331E+09, -3.242321193376805E+09,  1.397841881292661E+08,
2438300.500000000, A.D. 1963-Sep-28 00:00:00.0000, -3.168784244420484E+09, -3.243293809625391E+09,  1.397814093347967E+08,
2438303.500000000, A.D. 1963-Oct-01 00:00:00.0000, -3.167785647366368E+09, -3.244266125720429E+09,  1.397786186748872E+08,
2438306.500000000, A.D. 1963-Oct-04 00:00:00.0000, -3.166786755427532E+09, -3.245238186548228E+09,  1.397757614363893E+08,
2438309.500000000, A.D. 1963-Oct-07 00:00:00.0000, -3.165787557650563E+09, -3.246209984460131E+09,  1.397728396956604E+08,
2438312.500000000, A.D. 1963-Oct-10 00:00:00.0000, -3.164788043061337E+09, -3.247181511722696E+09,  1.397698555345197E+08,
2438315.500000000, A.D. 1963-Oct-13 00:00:00.0000, -3.163788200716578E+09, -3.248152760520955E+09,  1.397668110447875E+08,
2438318.500000000, A.D. 1963-Oct-16 00:00:00.0000, -3.162788019738431E+09, -3.249123722991715E+09,  1.397637083288081E+08,
2438321.500000000, A.D. 1963-Oct-19 00:00:00.0000, -3.161787495592023E+09, -3.250094388690034E+09,  1.397605549700720E+08,
2438324.500000000, A.D. 1963-Oct-22 00:00:00.0000, -3.160786703828701E+09, -3.251064721586321E+09,  1.397574214736253E+08,
2438327.500000000, A.D. 1963-Oct-25 00:00:00.0000, -3.159785673727524E+09, -3.252034720060650E+09,  1.397543232169100E+08,
2438330.500000000, A.D. 1963-Oct-28 00:00:00.0000, -3.158784410695126E+09, -3.253004394141837E+09,  1.397512529936167E+08,
2438333.500000000, A.D. 1963-Oct-31 00:00:00.0000, -3.157782920148591E+09, -3.253973753891098E+09,  1.397482035965799E+08,
2438336.500000000, A.D. 1963-Nov-03 00:00:00.0000, -3.156781207508393E+09, -3.254942809397729E+09,  1.397451678175168E+08,
2438339.500000000, A.D. 1963-Nov-06 00:00:00.0000, -3.155779278194322E+09, -3.255911570774900E+09,  1.397421384470217E+08,
2438342.500000000, A.D. 1963-Nov-09 00:00:00.0000, -3.154777104779961E+09, -3.256880042244747E+09,  1.397390981668661E+08,
2438345.500000000, A.D. 1963-Nov-12 00:00:00.0000, -3.153774584649965E+09, -3.257848205879685E+09,  1.397360147818882E+08,
2438348.500000000, A.D. 1963-Nov-15 00:00:00.0000, -3.152771712272112E+09, -3.258816051571308E+09,  1.397328952300650E+08,
2438351.500000000, A.D. 1963-Nov-18 00:00:00.0000, -3.151768490268469E+09, -3.259783570348448E+09,  1.397297492903156E+08,
2438354.500000000, A.D. 1963-Nov-21 00:00:00.0000, -3.150764921256014E+09, -3.260750753252888E+09,  1.397265867409725E+08,
2438357.500000000, A.D. 1963-Nov-24 00:00:00.0000, -3.149761007846722E+09, -3.261717591338634E+09,  1.397234173598382E+08,
2438360.500000000, A.D. 1963-Nov-27 00:00:00.0000, -3.148756752647788E+09, -3.262684075671536E+09,  1.397202509242225E+08,
2438363.500000000, A.D. 1963-Nov-30 00:00:00.0000, -3.147752221569649E+09, -3.263650242084057E+09,  1.397170847671281E+08,
2438366.500000000, A.D. 1963-Dec-03 00:00:00.0000, -3.146747472831400E+09, -3.264616135498915E+09,  1.397139038415782E+08,
2438369.500000000, A.D. 1963-Dec-06 00:00:00.0000, -3.145742497497090E+09, -3.265581760636778E+09,  1.397106993540580E+08,
2438372.500000000, A.D. 1963-Dec-09 00:00:00.0000, -3.144737286627163E+09, -3.266547122234334E+09,  1.397074625102053E+08,
2438375.500000000, A.D. 1963-Dec-12 00:00:00.0000, -3.143731831277765E+09, -3.267512225047844E+09,  1.397041845144217E+08,
2438378.500000000, A.D. 1963-Dec-15 00:00:00.0000, -3.142726122498333E+09, -3.268477073858150E+09,  1.397008565691867E+08,
2438381.500000000, A.D. 1963-Dec-18 00:00:00.0000, -3.141720147741192E+09, -3.269441666951814E+09,  1.396974743998041E+08,
2438384.500000000, A.D. 1963-Dec-21 00:00:00.0000, -3.140713857849737E+09, -3.270405923404570E+09,  1.396940920338149E+08,
2438387.500000000, A.D. 1963-Dec-24 00:00:00.0000, -3.139707249553687E+09, -3.271369819044188E+09,  1.396907312533877E+08,
2438390.500000000, A.D. 1963-Dec-27 00:00:00.0000, -3.138700335463151E+09, -3.272333355589476E+09,  1.396873967287786E+08,
2438393.500000000, A.D. 1963-Dec-30 00:00:00.0000, -3.137693128101385E+09, -3.273296534757632E+09,  1.396840931227949E+08,
2438396.500000000, A.D. 1964-Jan-02 00:00:00.0000, -3.136685639904391E+09, -3.274259358219637E+09,  1.396808250943267E+08,
2438399.500000000, A.D. 1964-Jan-05 00:00:00.0000, -3.135677883252248E+09, -3.275221827560109E+09,  1.396775973044295E+08,
2438402.500000000, A.D. 1964-Jan-08 00:00:00.0000, -3.134669864756382E+09, -3.276183967675452E+09,  1.396743892286577E+08,
2438405.500000000, A.D. 1964-Jan-11 00:00:00.0000, -3.133661566944641E+09, -3.277145852181614E+09,  1.396711220142713E+08,
